field_number,field_name,enum,description
277,TradeCondition,s,CANCEL_ONLY
277,TradeCondition,t,CANCEL_ONLY_ETH
277,TradeCondition,u,LATE_OPEN_ETH
277,TradeCondition,v,AUTO_EXECUTION_ETH
277,TradeCondition,w,REOPEN
277,TradeCondition,x,REOPEN_ETH
277,TradeCondition,y,ADJUSTED
277,TradeCondition,z,ADJUSTED_ETH
277,TradeCondition,AA,SPREAD
277,TradeCondition,AB,SPREAD_ETH
277,TradeCondition,AC,STRADDLE
277,TradeCondition,AD,STRADDLE_ETH
277,TradeCondition,AE,STOPPED
277,TradeCondition,AF,STOPPED_ETH
277,TradeCondition,AG,REGULAR_ETH
277,TradeCondition,AH,COMBO
277,TradeCondition,AI,COMBO_ETH
277,TradeCondition,AJ,OFFICIAL_CLOSING_PRICE
277,TradeCondition,AK,PRIOR_REFERENCE_PRICE
277,TradeCondition,0,CANCEL
277,TradeCondition,AL,STOPPED_SOLD_LAST
277,TradeCondition,AM,STOPPED_OUT_OF_SEQUENCE
277,TradeCondition,AN,OFFICIAL_CLOSING_PRICE_DUP
277,TradeCondition,AO,CROSSED_OLD
277,TradeCondition,AP,FAST_MARKET
277,TradeCondition,AQ,AUTOMATIC_EXECUTION
277,TradeCondition,AR,FORM_T
277,TradeCondition,AS,BASKET_INDEX
277,TradeCondition,AT,BURST_BASKET
277,TradeCondition,AU,TRADE_THROUGH_EXEMPT
277,TradeCondition,AV,QUOTE_SPREAD
277,TradeCondition,AW,LAST_AUCTION_PRICE
277,TradeCondition,AX,HIGH_PRICE
277,TradeCondition,AY,LOW_PRICE
277,TradeCondition,AZ,SYSTEMATIC_INTERNALISER
277,TradeCondition,BA,AWAY_MARKET
277,TradeCondition,BB,MIDPOINT_PRICE
277,TradeCondition,BC,TRADED_BEFORE_ISSUE_DATE
277,TradeCondition,BD,PREVIOUS_CLOSING_PRICE
277,TradeCondition,BE,NATIONAL_BEST_BID_OFFER
277,TradeCondition,1,IMPLIED_TRADE
277,TradeCondition,2,MARKETPLACE_ENTERED_TRADE
277,TradeCondition,3,MULTI_ASSET_CLASS_MULTILEG_TRADE
277,TradeCondition,4,MULTILEG_TO_MULTILEG_TRADE
277,TradeCondition,5,SHORT_SALE_MIN_PRICE
277,TradeCondition,6,BENCHMARK
2387,TradeContingency,0,DOES_NOT_APPLY
2387,TradeContingency,1,CONTINGENT_TRADE
2387,TradeContingency,2,NON_CONTINGENT_TRADE
1937,TradeContinuation,0,NOVATION
1937,TradeContinuation,1,PARTIAL_NOVATION
1937,TradeContinuation,2,TRADE_UNWIND
1937,TradeContinuation,3,PARTIAL_TRADE_UNWIND
1937,TradeContinuation,4,EXERCISE
1937,TradeContinuation,5,NETTING
1937,TradeContinuation,6,FULL_NETTING
1937,TradeContinuation,7,PARTIAL_NETTING
1937,TradeContinuation,8,AMENDMENT
1937,TradeContinuation,9,INCREASE
1937,TradeContinuation,10,CREDIT_EVENT
1937,TradeContinuation,11,STRATEGIC_RESTRUCTURING
1937,TradeContinuation,12,SUCCESSION_EVENT_REORGANIZATION
1937,TradeContinuation,13,SUCCESSION_EVENT_RENAMING
1937,TradeContinuation,14,PORTING
1937,TradeContinuation,15,WITHDRAWL
1937,TradeContinuation,16,VOID
1937,TradeContinuation,17,ACCOUNT_TRANSFER
1937,TradeContinuation,18,GIVE_UP
1937,TradeContinuation,19,TAKE_UP
1937,TradeContinuation,20,AVERAGE_PRICING
1937,TradeContinuation,21,REVERSAL
1937,TradeContinuation,22,ALLOC_TRD_POSTING
1937,TradeContinuation,23,CASCADE
1937,TradeContinuation,24,DELIVERY
1937,TradeContinuation,25,OPTION_ASGN
1937,TradeContinuation,26,EXPIRATION
1937,TradeContinuation,27,MATURITY
1937,TradeContinuation,28,EQUAL_POS_ADJ
1937,TradeContinuation,29,UNEQUAL_POS_ADJ
1937,TradeContinuation,30,CORRECTION
1937,TradeContinuation,31,EARLY_TERMINATION
1937,TradeContinuation,32,RERATE
1937,TradeContinuation,99,OTHER
1123,TradeHandlingInstr,0,TRADE_CONFIRMATION
1123,TradeHandlingInstr,1,TWO_PARTY_REPORT
1123,TradeHandlingInstr,2,ONE_PARTY_REPORT_FOR_MATCHING
1123,TradeHandlingInstr,3,ONE_PARTY_REPORT_FOR_PASS_THROUGH
1123,TradeHandlingInstr,4,AUTOMATED_FLOOR_ORDER_ROUTING
1123,TradeHandlingInstr,5,TWO_PARTY_REPORT_FOR_CLAIM
1123,TradeHandlingInstr,6,ONE_PARTY_REPORT
1123,TradeHandlingInstr,7,THIRD_PTY_RPT_FOR_PASS_THROUGH
1123,TradeHandlingInstr,8,ONE_PARTY_REPORT_AUTO_MATCH
1896,TradeMatchAckStatus,0,RECEIVED_NOT_PROCESSED
1896,TradeMatchAckStatus,1,ACCEPTED
1896,TradeMatchAckStatus,2,REJECTED
1897,TradeMatchRejectReason,0,SUCCESSFUL
1897,TradeMatchRejectReason,1,INVALID_PARTY_INFORMATION
1897,TradeMatchRejectReason,2,UNKNOWN_INSTRUMENT
1897,TradeMatchRejectReason,3,UNAUTHORIZED
1897,TradeMatchRejectReason,4,INVALID_TRADE_TYPE
1897,TradeMatchRejectReason,99,OTHER
1839,TradePriceCondition,0,SPECIAL_CUM_DIVIDEND
1839,TradePriceCondition,1,SPECIAL_CUM_RIGHTS
1839,TradePriceCondition,2,SPECIAL_EX_DIVIDEND
1839,TradePriceCondition,3,SPECIAL_EX_RIGHTS
1839,TradePriceCondition,4,SPECIAL_CUM_COUPON
1839,TradePriceCondition,5,SPECIAL_CUM_CAPITAL_REPAYMENTS
1839,TradePriceCondition,6,SPECIAL_EX_COUPON
1839,TradePriceCondition,7,SPECIAL_EX_CAPITAL_REPAYMENTS
1839,TradePriceCondition,8,CASH_SETTLEMENT
1839,TradePriceCondition,9,SPECIAL_CUM_BONUS
1839,TradePriceCondition,10,SPECIAL_PRICE
1839,TradePriceCondition,11,SPECIAL_EX_BONUS
1839,TradePriceCondition,12,GUARANTEED_DELIVERY
1839,TradePriceCondition,13,SPECIAL_DIVIDEND
1839,TradePriceCondition,14,PRICE_IMPROVEMENT
1839,TradePriceCondition,15,NON_PRICE_FORMING_TRADE
1839,TradePriceCondition,16,TRADE_EXEMPTED_FROM_TRADING_OBLIGATION
1839,TradePriceCondition,17,PRICE_PENDING
1839,TradePriceCondition,18,PRICE_NOT_APPLICABLE
1740,TradePriceNegotiationMethod,0,PERCENT_PAR
1740,TradePriceNegotiationMethod,1,DEAL_SPREAD
1740,TradePriceNegotiationMethod,2,UPFRONT_PNTS
1740,TradePriceNegotiationMethod,3,UPFRONT_AMT
1740,TradePriceNegotiationMethod,4,PAR_UPFRONT_AMT
1740,TradePriceNegotiationMethod,5,SPREAD_UPFRONT_AMT
1740,TradePriceNegotiationMethod,6,UPFRONT_PNTS_AMT
1390,TradePublishIndicator,0,DO_NOT_PUBLISH_TRADE
1390,TradePublishIndicator,1,PUBLISH_TRADE
1390,TradePublishIndicator,2,DEFERRED_PUBLICATION
1390,TradePublishIndicator,3,PUBLISHED
1842,TradeQtyType,0,CLEARED_QUANTITY
1842,TradeQtyType,1,LONG_SIDE_CLAIMED_QUANTITY
1842,TradeQtyType,2,SHORT_SIDE_CLAIMED_QUANTITY
1842,TradeQtyType,3,LONG_SIDE_REJECTED_QUANTITY
1842,TradeQtyType,4,SHORT_SIDE_REJECTED_QUANTITY
1842,TradeQtyType,5,PENDING_QUANTITY
1842,TradeQtyType,6,TRANSACTION_QUANTITY
1842,TradeQtyType,7,REMAINING_QUANTITY
1842,TradeQtyType,8,PREVIOUS_REMAINING_QUANTITY
751,TradeReportRejectReason,0,SUCCESSFUL
751,TradeReportRejectReason,1,INVALID_PARTY_INFORMATION
751,TradeReportRejectReason,2,UNKNOWN_INSTRUMENT
751,TradeReportRejectReason,3,UNAUTHORIZED_TO_REPORT_TRADES
751,TradeReportRejectReason,4,INVALID_TRADE_TYPE
751,TradeReportRejectReason,5,PRICE_EXCEEDS_CURRENT_PRICE_BAND
751,TradeReportRejectReason,6,REFERENCE_PRICE_NOT_AVAILABLE
751,TradeReportRejectReason,7,NOTIONAL_VALUE_EXCEEDS_THRESHOLD
751,TradeReportRejectReason,99,OTHER
487,TradeReportTransType,0,NEW
487,TradeReportTransType,1,CANCEL
487,TradeReportTransType,2,REPLACE
487,TradeReportTransType,3,RELEASE
487,TradeReportTransType,4,REVERSE
487,TradeReportTransType,5,CANCEL_DUE_TO_BACK_OUT_OF_TRADE
856,TradeReportType,0,SUBMIT
856,TradeReportType,1,ALLEGED
856,TradeReportType,2,ACCEPT
856,TradeReportType,3,DECLINE
856,TradeReportType,4,ADDENDUM
856,TradeReportType,5,NO
856,TradeReportType,6,TRADE_REPORT_CANCEL
856,TradeReportType,7,LOCKED_IN
856,TradeReportType,8,DEFAULTED
856,TradeReportType,9,INVALID_CMTA
856,TradeReportType,10,PENDED
856,TradeReportType,11,ALLEGED_NEW
856,TradeReportType,12,ALLEGED_ADDENDUM
856,TradeReportType,13,ALLEGED_NO
856,TradeReportType,14,ALLEGED_TRADE_REPORT_CANCEL
856,TradeReportType,15,ALLEGED_TRADE_BREAK
856,TradeReportType,16,VERIFY
856,TradeReportType,17,DISPUTE
856,TradeReportType,18,NON_MATERIAL_UPDATE
2524,TradeReportingIndicator,0,NOT_REPORTED
2524,TradeReportingIndicator,1,ON_BOOK
2524,TradeReportingIndicator,2,SI_SELLER
2524,TradeReportingIndicator,3,SI_BUYER
2524,TradeReportingIndicator,4,NON_SI_SELLER
2524,TradeReportingIndicator,5,SUB_DELEGATION_BY_FIRM
2524,TradeReportingIndicator,6,REPORTABLE
2524,TradeReportingIndicator,7,NON_SI_BUYER
2524,TradeReportingIndicator,8,OFF_BOOK
2524,TradeReportingIndicator,9,NOT_REPORTABLE
749,TradeRequestResult,0,SUCCESSFUL
749,TradeRequestResult,1,INVALID_OR_UNKNOWN_INSTRUMENT
749,TradeRequestResult,2,INVALID_TYPE_OF_TRADE_REQUESTED
749,TradeRequestResult,3,INVALID_PARTIES
749,TradeRequestResult,4,INVALID_TRANSPORT_TYPE_REQUESTED
749,TradeRequestResult,5,INVALID_DESTINATION_REQUESTED
749,TradeRequestResult,8,TRADE_REQUEST_TYPE_NOT_SUPPORTED
749,TradeRequestResult,9,NOT_AUTHORIZED
749,TradeRequestResult,99,OTHER
750,TradeRequestStatus,0,ACCEPTED
750,TradeRequestStatus,1,COMPLETED
750,TradeRequestStatus,2,REJECTED
569,TradeRequestType,0,ALL_TRADES
569,TradeRequestType,1,MATCHED_TRADES_MATCHING_CRITERIA
569,TradeRequestType,2,UNMATCHED_TRADES_THAT_MATCH_CRITERIA
569,TradeRequestType,3,UNREPORTED_TRADES_THAT_MATCH_CRITERIA
569,TradeRequestType,4,ADVISORIES_THAT_MATCH_CRITERIA
1786,TradeVolType,0,NUMBER_OF_UNITS
1786,TradeVolType,1,NUMBER_OF_ROUND_LOTS
258,TradedFlatSwitch,N,NO
258,TradedFlatSwitch,Y,YES
1815,TradingCapacity,1,CUSTOMER
1815,TradingCapacity,2,CUSTOMER_PROFESSIONAL
1815,TradingCapacity,3,BROKER_DEALER
1815,TradingCapacity,4,CUSTOMER_BROKER_DEALER
1815,TradingCapacity,5,PRINCIPAL
1815,TradingCapacity,6,MARKET_MAKER
1815,TradingCapacity,7,AWAY_MARKET_MAKER
1815,TradingCapacity,8,SYSTEMATIC_INTERNALISER
336,TradingSessionID,1,DAY
336,TradingSessionID,2,HALF_DAY
336,TradingSessionID,3,MORNING
336,TradingSessionID,4,AFTERNOON
336,TradingSessionID,5,EVENING
336,TradingSessionID,6,AFTER_HOURS
336,TradingSessionID,7,HOLIDAY
625,TradingSessionSubID,1,PRE_TRADING
625,TradingSessionSubID,2,OPENING_OR_OPENING_AUCTION
625,TradingSessionSubID,3,CONTINUOUS
625,TradingSessionSubID,4,CLOSING_OR_CLOSING_AUCTION
625,TradingSessionSubID,5,POST_TRADING
625,TradingSessionSubID,6,SCHEDULED_INTRADAY_AUCTION
625,TradingSessionSubID,7,QUIESCENT
625,TradingSessionSubID,8,ANY_AUCTION
625,TradingSessionSubID,9,UNSCHEDULED_INTRADAY_AUCTION
625,TradingSessionSubID,10,OUT_OF_MAIN_SESSION_TRADING
625,TradingSessionSubID,11,PRIVATE_AUCTION
625,TradingSessionSubID,12,PUBLIC_AUCTION
625,TradingSessionSubID,13,GROUP_AUCTION
2872,TransactionAttributeType,0,EXCLUSIVE_ARRANGEMENT
2872,TransactionAttributeType,1,COLLATERAL_REUSE
2872,TransactionAttributeType,2,COLLATERAL_ARRANGMENT_TYPE
2443,TransferRejectReason,0,SUCCESS
2443,TransferRejectReason,1,INVALID_PARTY
2443,TransferRejectReason,2,UNKNOWN_INSTRUMENT
2443,TransferRejectReason,3,UNAUTHORIZED_TO_SUBMIT_XFER
2443,TransferRejectReason,4,UNKNOWN_POSITION
2443,TransferRejectReason,99,OTHER
2444,TransferReportType,0,SUBMIT
2444,TransferReportType,1,ALLEGED
2441,TransferScope,0,INTER_FIRM_TRANSFER
2441,TransferScope,1,INTRA_FIRM_TRANSFER
2441,TransferScope,2,CMTA
2442,TransferStatus,0,RECEIVED
2442,TransferStatus,1,REJECTED_BY_INTERMEDIARY
2442,TransferStatus,2,ACCEPT_PENDING
2442,TransferStatus,3,ACCEPTED
2442,TransferStatus,4,DECLINED
2442,TransferStatus,5,CANCELLED
2439,TransferTransType,0,NEW
2439,TransferTransType,1,REPLACE
2439,TransferTransType,2,CANCEL
2440,TransferType,0,REQUEST_TRANSFER
2440,TransferType,1,ACCEPT_TRANSFER
2440,TransferType,2,DECLINE_TRANSFER
1523,TrdAckStatus,0,ACCEPTED
1523,TrdAckStatus,1,REJECTED
1523,TrdAckStatus,2,RECEIVED
2670,TrdRegPublicationReason,0,NO_BOOK_ORDER_DUE_TO_AVERAGE_SPREAD_PRICE
2670,TrdRegPublicationReason,1,NO_BOOK_ORDER_DUE_TO_REF_PRICE
2670,TrdRegPublicationReason,2,NO_BOOK_ORDER_DUE_TO_OTHER_CONDITIONS
2670,TrdRegPublicationReason,3,NO_PUBLIC_PRICE_DUE_TO_REF_PRICE
2670,TrdRegPublicationReason,4,NO_PUBLIC_PRICE_DUE_TO_ILLIQUID
2670,TrdRegPublicationReason,5,NO_PUBLIC_PRICE_DUE_TO_ORDER_SIZE
2670,TrdRegPublicationReason,6,DEFERRAL_DUE_TO_LARGE_IN_SCALE
2670,TrdRegPublicationReason,7,DEFERRAL_DUE_TO_ILLIQUID
2670,TrdRegPublicationReason,8,DEFERRAL_DUE_TO_SIZE_SPECIFIC
2670,TrdRegPublicationReason,9,NO_PUBLIC_PRICE_DUE_TO_LARGE_IN_SCALE
2670,TrdRegPublicationReason,10,NO_PUBLIC_PRICE_SIZE_DUE_TO_ORDER_HIDDEN
2670,TrdRegPublicationReason,11,EXEMPTED_DUE_TO_SECURITIES_FINANCING_TRANSACTION
2670,TrdRegPublicationReason,12,EXEMPTED_DUE_TO_ESCB_POLICY_TRANSACTION
2670,TrdRegPublicationReason,13,EXCEPTION_DUE_TO_REPORT_BY_PAPER
2670,TrdRegPublicationReason,14,EXCEPTION_DUE_TO_TRADE_EXECUTED_WITH_NON_REPORTING_PARTY
2670,TrdRegPublicationReason,15,EXCEPTION_DUE_TO_INTRA_FIRM_ORDER
2670,TrdRegPublicationReason,16,REPORTED_OUTSIDE_REPORTING_HOURS
2669,TrdRegPublicationType,0,PRE_TRADE_TRANSPARENCY_WAIVER
2669,TrdRegPublicationType,1,POST_TRADE_DEFERRAL
2669,TrdRegPublicationType,2,EXEMPT_FROM_PUBLICATION
2669,TrdRegPublicationType,3,ORDER_LEVEL_PUBLICATION_TO_SUBSCRIBERS
2669,TrdRegPublicationType,4,PRICE_LEVEL_PUBLICATION_TO_SUBSCRIBERS
2669,TrdRegPublicationType,5,ORDER_LEVEL_PUBLICATION_TO_THE_PUBLIC
2669,TrdRegPublicationType,6,PUBLICATION_INTERNAL_TO_EXECUTION_VENUE
2839,TrdRegTimestampManualIndicator,N,NO
2839,TrdRegTimestampManualIndicator,Y,YES
770,TrdRegTimestampType,1,EXECUTION_TIME
770,TrdRegTimestampType,2,TIME_IN
770,TrdRegTimestampType,3,TIME_OUT
770,TrdRegTimestampType,4,BROKER_RECEIPT
770,TrdRegTimestampType,5,BROKER_EXECUTION
770,TrdRegTimestampType,6,DESK_RECEIPT
770,TrdRegTimestampType,7,SUBMISSION_TO_CLEARING
770,TrdRegTimestampType,8,TIME_PRIORITY
770,TrdRegTimestampType,9,ORDERBOOK_ENTRY_TIME
770,TrdRegTimestampType,10,ORDER_SUBMISSION_TIME
770,TrdRegTimestampType,11,PUBLICLY_REPORTED
770,TrdRegTimestampType,12,PUBLIC_REPORT_UPDATED
770,TrdRegTimestampType,13,NON_PUBLICLY_REPORTED
770,TrdRegTimestampType,14,NON_PUBLIC_REPORT_UPDATED
770,TrdRegTimestampType,15,SUBMITTED_FOR_CONFIRMATION
770,TrdRegTimestampType,16,UPDATED_FOR_CONFIRMATION
770,TrdRegTimestampType,17,CONFIRMED
770,TrdRegTimestampType,18,UPDATED_FOR_CLEARING
770,TrdRegTimestampType,19,CLEARED
770,TrdRegTimestampType,20,ALLOCATIONS_SUBMITTED
770,TrdRegTimestampType,21,ALLOCATIONS_UPDATED
770,TrdRegTimestampType,22,ALLOCATIONS_COMPLETED
770,TrdRegTimestampType,23,SUBMITTED_TO_REPOSITORY
770,TrdRegTimestampType,24,POST_TRD_CONTNTN_EVNT
770,TrdRegTimestampType,25,POST_TRADE_VALUATION
770,TrdRegTimestampType,26,PREVIOUS_TIME_PRIORITY
770,TrdRegTimestampType,27,IDENTIFIER_ASSIGNED
770,TrdRegTimestampType,28,PREVIOUS_IDENTIFIER_ASSIGNED
770,TrdRegTimestampType,29,ORDER_CANCELLATION_TIME
770,TrdRegTimestampType,30,ORDER_MODIFICATION_TIME
770,TrdRegTimestampType,31,ORDER_ROUTING_TIME
770,TrdRegTimestampType,32,TRADE_CANCELLATION_TIME
770,TrdRegTimestampType,33,TRADE_MODIFICATION_TIME
770,TrdRegTimestampType,34,REFERENCE_TIME_FOR_NBBO
939,TrdRptStatus,0,ACCEPTED
939,TrdRptStatus,1,REJECTED
939,TrdRptStatus,2,CANCELLED
939,TrdRptStatus,3,ACCEPTED_WITH_ERRORS
939,TrdRptStatus,4,PENDING_NEW
939,TrdRptStatus,5,PENDING_CANCEL
939,TrdRptStatus,6,PENDING_REPLACE
939,TrdRptStatus,7,TERMINATED
939,TrdRptStatus,8,PENDING_VERIFICATION
939,TrdRptStatus,9,DEEMED_VERIFIED
939,TrdRptStatus,10,VERIFIED
939,TrdRptStatus,11,DISPUTED
829,TrdSubType,0,CMTA
829,TrdSubType,1,INTERNAL_TRANSFER_OR_ADJUSTMENT
829,TrdSubType,2,EXTERNAL_TRANSFER_OR_TRANSFER_OF_ACCOUNT
829,TrdSubType,3,REJECT_FOR_SUBMITTING_SIDE
829,TrdSubType,4,ADVISORY_FOR_CONTRA_SIDE
829,TrdSubType,5,OFFSET_DUE_TO_AN_ALLOCATION
829,TrdSubType,6,ONSET_DUE_TO_AN_ALLOCATION
829,TrdSubType,7,DIFFERENTIAL_SPREAD
829,TrdSubType,8,IMPLIED_SPREAD_LEG_EXECUTED_AGAINST_AN_OUTRIGHT
829,TrdSubType,9,TRANSACTION_FROM_EXERCISE
829,TrdSubType,10,TRANSACTION_FROM_ASSIGNMENT
829,TrdSubType,11,ACATS
829,TrdSubType,33,OFF_HOURS_TRADE
829,TrdSubType,34,ON_HOURS_TRADE
829,TrdSubType,35,OTC_QUOTE
829,TrdSubType,36,CONVERTED_SWAP
829,TrdSubType,40,WASH_TRADE
829,TrdSubType,41,TRADE_AT_SETTLEMENT
829,TrdSubType,42,AUCTION_TRADE
829,TrdSubType,43,TRADE_AT_MARKER
829,TrdSubType,44,CREDIT_DEFAULT
829,TrdSubType,45,CREDIT_RESTRUCTURING
829,TrdSubType,46,MERGER
829,TrdSubType,47,SPIN_OFF
829,TrdSubType,48,MULTILATERAL_COMPRESSION
829,TrdSubType,50,BALANCING
829,TrdSubType,51,BASIS_TRADE_INDEX_CLOSE
829,TrdSubType,52,TRADE_AT_CASH_OPEN
829,TrdSubType,53,TRD_SUBMIT_VENUE_CLR_SETTL
829,TrdSubType,54,BILATERAL_COMPRESSION
829,TrdSubType,14,AI
829,TrdSubType,15,B
829,TrdSubType,16,K
829,TrdSubType,17,LC
829,TrdSubType,18,M
829,TrdSubType,19,N
829,TrdSubType,20,NM
829,TrdSubType,21,NR
829,TrdSubType,22,P
829,TrdSubType,23,PA
829,TrdSubType,24,PC
829,TrdSubType,25,PN
829,TrdSubType,26,R
829,TrdSubType,27,RO
829,TrdSubType,28,RT
829,TrdSubType,29,SW
829,TrdSubType,30,T
829,TrdSubType,31,WN
829,TrdSubType,32,WT
829,TrdSubType,37,CROSSED_TRADE
829,TrdSubType,38,INTERIM_PROTECTED_TRADE
829,TrdSubType,39,LARGE_IN_SCALE
828,TrdType,0,REGULAR_TRADE
828,TrdType,1,BLOCK_TRADE
828,TrdType,2,EFP
828,TrdType,3,TRANSFER
828,TrdType,4,LATE_TRADE
828,TrdType,5,T_TRADE
828,TrdType,6,WEIGHTED_AVERAGE_PRICE_TRADE
828,TrdType,7,BUNCHED_TRADE
828,TrdType,8,LATE_BUNCHED_TRADE
828,TrdType,9,PRIOR_REFERENCE_PRICE_TRADE
828,TrdType,10,AFTER_HOURS_TRADE
828,TrdType,11,EXCHANGE_FOR_RISK
828,TrdType,12,EXCHANGE_FOR_SWAP
828,TrdType,13,EXCHANGE_OF_FUTURES_FOR
828,TrdType,14,EXCHANGE_OF_OPTIONS_FOR_OPTIONS
828,TrdType,15,TRADING_AT_SETTLEMENT
828,TrdType,16,ALL_OR_NONE
828,TrdType,17,FUTURES_LARGE_ORDER_EXECUTION
828,TrdType,18,EXCHANGE_OF_FUTURES_FOR_FUTURES
828,TrdType,19,OPTION_INTERIM_TRADE
828,TrdType,20,OPTION_CABINET_TRADE
828,TrdType,22,PRIVATELY_NEGOTIATED_TRADES
828,TrdType,23,SUBSTITUTION_OF_FUTURES_FOR_FORWARDS
828,TrdType,48,NON_STANDARD_SETTLEMENT
828,TrdType,49,DERIVATIVE_RELATED_TRANSACTION
828,TrdType,50,PORTFOLIO_TRADE
828,TrdType,51,VOLUME_WEIGHTED_AVERAGE_TRADE
828,TrdType,52,EXCHANGE_GRANTED_TRADE
828,TrdType,53,REPURCHASE_AGREEMENT
828,TrdType,54,OTC
828,TrdType,55,EXCHANGE_BASIS_FACILITY
828,TrdType,56,OPENING_TRADE
828,TrdType,57,NETTED_TRADE
828,TrdType,58,BLOCK_SWAP_TRADE
828,TrdType,59,CREDIT_EVENT_TRADE
828,TrdType,60,SUCCESSION_EVENT_TRADE
828,TrdType,61,GIVE_UP_GIVE_IN_TRADE
828,TrdType,62,DARK_TRADE
828,TrdType,63,TECHNICAL_TRADE
828,TrdType,64,BENCHMARK
828,TrdType,65,PACKAGE_TRADE
828,TrdType,66,ROLL_TRADE
828,TrdType,24,ERROR_TRADE
828,TrdType,25,SPECIAL_CUM_DIVIDEND
828,TrdType,26,SPECIAL_EX_DIVIDEND
828,TrdType,27,SPECIAL_CUM_COUPON
828,TrdType,28,SPECIAL_EX_COUPON
828,TrdType,29,CASH_SETTLEMENT
828,TrdType,30,SPECIAL_PRICE
828,TrdType,31,GUARANTEED_DELIVERY
828,TrdType,32,SPECIAL_CUM_RIGHTS
828,TrdType,33,SPECIAL_EX_RIGHTS
828,TrdType,34,SPECIAL_CUM_CAPITAL_REPAYMENTS
828,TrdType,35,SPECIAL_EX_CAPITAL_REPAYMENTS
828,TrdType,36,SPECIAL_CUM_BONUS
828,TrdType,37,SPECIAL_EX_BONUS
828,TrdType,38,LARGE_TRADE
828,TrdType,39,WORKED_PRINCIPAL_TRADE
828,TrdType,40,BLOCK_TRADES
828,TrdType,41,NAME_CHANGE
828,TrdType,42,PORTFOLIO_TRANSFER
828,TrdType,43,PROROGATION_BUY
828,TrdType,44,PROROGATION_SELL
828,TrdType,45,OPTION_EXERCISE
828,TrdType,46,DELTA_NEUTRAL_TRANSACTION
828,TrdType,47,FINANCING_TRANSACTION
1101,TriggerAction,1,ACTIVATE
1101,TriggerAction,2,MODIFY
1101,TriggerAction,3,CANCEL
1111,TriggerOrderType,1,MARKET
1111,TriggerOrderType,2,LIMIT
1109,TriggerPriceDirection,U,UP
1109,TriggerPriceDirection,D,DOWN
1107,TriggerPriceType,1,BEST_OFFER
1107,TriggerPriceType,2,LAST_TRADE
1107,TriggerPriceType,3,BEST_BID
1107,TriggerPriceType,4,BEST_BID_OR_LAST_TRADE
1107,TriggerPriceType,5,BEST_OFFER_OR_LAST_TRADE
1107,TriggerPriceType,6,BEST_MID
1108,TriggerPriceTypeScope,0,NONE
1108,TriggerPriceTypeScope,1,LOCAL
1108,TriggerPriceTypeScope,2,NATIONAL
1108,TriggerPriceTypeScope,3,GLOBAL
1628,TriggerScope,0,THIS_ORDER
1628,TriggerScope,1,OTHER_ORDER
1628,TriggerScope,2,ALL_OTHER_ORDERS_FOR_GIVEN_SECURITY
1628,TriggerScope,3,ALL_OTHER_ORDERS_FOR_GIVEN_SECURITY_AND_PRICE
1628,TriggerScope,4,ALL_OTHER_ORDERS_FOR_GIVEN_SECURITY_AND_SIDE
1628,TriggerScope,5,ALL_OTHER_ORDERS_FOR_GIVEN_SECURITY_PRICE_AND_SIDE
1100,TriggerType,1,PARTIAL_EXECUTION
1100,TriggerType,2,SPECIFIED_TRADING_SESSION
1100,TriggerType,3,NEXT_AUCTION
1100,TriggerType,4,PRICE_MOVEMENT
1100,TriggerType,5,ON_ORDER_ENTRY_OR_MODIFICATION
1823,Triggered,0,NOT_TRIGGERED
1823,Triggered,1,TRIGGERED
1823,Triggered,2,STOP_ORDER_TRIGGERED
1823,Triggered,3,OCO_ORDER_TRIGGERED
1823,Triggered,4,OTO_ORDER_TRIGGERED
1823,Triggered,5,OUO_ORDER_TRIGGERED
974,UnderlyingCashType,FIXED,FIXED
974,UnderlyingCashType,DIFF,DIFF
1046,UnderlyingFXRateCalc,D,DIVIDE
1046,UnderlyingFXRateCalc,M,MULTIPLY
2617,UnderlyingNotionalAdjustments,0,EXECUTION
2617,UnderlyingNotionalAdjustments,1,PORTFOLIO_REBALANCING
2617,UnderlyingNotionalAdjustments,2,STANDARD
2012,UnderlyingObligationType,0,BOND
2012,UnderlyingObligationType,1,CONVERTIBLE_BOND
2012,UnderlyingObligationType,2,MORTGAGE
2012,UnderlyingObligationType,3,LOAN
1481,UnderlyingPriceDeterminationMethod,1,REGULAR
1481,UnderlyingPriceDeterminationMethod,2,SPECIAL_REFERENCE
1481,UnderlyingPriceDeterminationMethod,3,OPTIMAL_VALUE
1481,UnderlyingPriceDeterminationMethod,4,AVERAGE_VALUE
975,UnderlyingSettlementType,2,T_PLUS1
975,UnderlyingSettlementType,4,T_PLUS3
975,UnderlyingSettlementType,5,T_PLUS4
996,UnitOfMeasure,Bcf,BILLION_CUBIC_FEET
996,UnitOfMeasure,CBM,CUBIC_METERS
996,UnitOfMeasure,GJ,GIGAJOULES
996,UnitOfMeasure,kHR,HEAT_RATE
996,UnitOfMeasure,kWh,KILOWATT_HOURS
996,UnitOfMeasure,MHR,MEGA_HEAT_RATE
996,UnitOfMeasure,MMBtu,ONE_MILLION_BTU
996,UnitOfMeasure,MWh,MEGAWATT_HOURS
996,UnitOfMeasure,thm,THERMS
996,UnitOfMeasure,tnCO2,TONS_OF_CARBON_DIOXIDE
996,UnitOfMeasure,MMbbl,MILLION_BARRELS
996,UnitOfMeasure,Alw,ALLOWANCES
